diinstal	O
sell	O
singapura	O

luar	O
biasa	O

gaenak	O
rasa	O
pahit	O

lot	O

baddd	O

titik	O
lokasi	O
maps	O
grab	B-ORG
sering	O
sekali	O
salah	O

jelek	O

jelek	O

driver	B-ASPECT
ramah	O

bagus	O
maxim	B-ORG

jual	O
gajelas	O
masa	O
beli	O
dimsum	O
kirim	O
cuma	O
saus	O
doang	O

baik	O

nyaman	O

layan	B-ASPECT
kurang	O
muas	O

buat	O
grab	B-ORG
pls	O
buat	O
apk	O
lebih	O
ringan	O
kompatibel	O
ram	O
gb	O
guna	O
apk	O
grab	B-ORG
hp	O
lot	O
bukan	O
main	O
guna	O
apk	O
maxim	B-ORG
lancar	O
jaya	O
jadi	O
buat	O
lebih	O
ringan	O

aii	O
jelek	O
mahall	O
kecewa	O
gua	O
hapus	O
aee	O

iklan	O
redflag	O

mending	O
gojek	B-ORG

bagus	O
gojek	B-ORG

senang	O
jalan	O

sampah	O

bagus	O
banget	O

boikot	O

jelek	O

rugi	O
negara	O
orang	O

hallo	O
tim	O
grab	B-ORG
moga	O
kalian	O
sehat	O
selalu	O

anj	O
layan	B-ASPECT
jelek	O
bet	O
nih	O
singapore	O
sellsingaporeeeeeee	O

buruk	O

sangat	O
bagus	O

kalau	O
order	O
jauh	O
nolak	O
tidak	O
profesional	O
driver	B-ASPECT
terlalu	O
sibuk	O
tunggu	O
lama	O

bagus	O

driver	B-ASPECT
grab	B-ORG
skrg	O
tumpang	O
minta	O
batalin	O
minta	O
offline	O
alasanya	O
tidak	O
potong	O
aplikasi	B-ASPECT

sellsingapore	O
cuihhh	O

no	O
bagus	O

aplikasi	B-ASPECT
lot	O

najis	O
amit	O
amit	O
semiga	O
cepet	O
bangkrut	O
sellsingapore	O

maps	O
grabnya	O
jemput	O
rute	O
jangan	O
buat	O
muter	O

jelek	O
layan	B-ASPECT
harga	B-ASPECT
mahal	O

mantap	O
sopan	O
santun	O

sangat	O
baik	O

bagus	O
sekarang	O
kendala	O
gabisa	O
bukaa	O

boikot	O

tarif	O
memang	O
murah	O
driver	B-ASPECT
sengsara	O
sangat	O
rugi	O
driver	B-ASPECT

kirim	O
lambat	O
ongkir	O
juta	O
padahal	O
sate	O
ribu	O
kirim	O
orang	O
gendut	O
jelek	O
dekil	O
item	O
bau	O
badan	O
jadi	O
tidak	O
makan	O
karna	O
jijik	O
pas	O
pake	O
gojek	B-ORG
kirim	O
cantik	O
putih	O
bening	O
mulus	O
kayak	O
dapina	O
karambol	O
wangi	O
kayak	O
mykonos	O
monaco	O
royale	O
jadi	O
langsung	O
makan	O
depan	O
mbak	O
cantik	O

anehhh	O
nih	O
aplikasi	B-ASPECT
kecewa	O
banget	O
padahal	O
dulu	O
suka	O
pake	O
sekarang	O
tidak	O
cocok	O
pake	O

bagus	O
banget	O
kalau	O
bilang	O
sellsingapore	O
nyocot	O
aplikasi	B-ASPECT
bagus	O
kok	O

jelek	O

tidak	O
rekomendasi	O

jangan	O
pake	O
aplikasi	B-ASPECT
uang	O
sya	O
hilang	O
terus	O
masa	O
aku	O
hampir	O
mati	O

kemudi	O
ramah	O

apk	O
banyak	O
bugnya	O
mulai	O
mesan	O

lancar	O

tidak	O
bagus	O

tidak	O
suka	O

aplikasi	B-ASPECT
anehh	O
lama	O
datengnya	O

bagus	O

driver	B-ASPECT
joki	O
semua	O
beberapa	O
bulan	O
lalu	O
gw	O
beli	O
barang	O
si	O
driver	B-ASPECT
ngefoto	O
jalan	O
sama	O
anak	O
kecil	O
buat	O
bukti	O
kirim	O
cek	O
driver	O
apk	O
perempuan	O
asli	O
cowok	O
beda	O
orang	O
gimana	O
mau	O
kirim	O
barang	O
mahal	O
barang	O
receh	O
aja	O
ilang	O

apk	O
jelekkkkkkkkkkkkkkkk	O

ramah	O
baik	O

driver	B-ASPECT
ramah	O
atribut	O
lengkap	O
mudah	O
komunikasi	O

sangat	O
buruk	O
buat	O
singapore	O

makan	O
lama	O
sampenya	O

bgus	O

puas	O

driver	B-ASPECT
ngaco	O

buriq	O

sangat	O
buruk	O

pkoknya	O
the	O
best	O

aplikasi	B-ASPECT
jelekkk	O

korup	O

jelek	O
banget	O

layan	B-ASPECT
lambat	O
masalah	O
malah	O
suruh	O
chat	O
sama	O
bot	O
gilir	O
masuk	O
helps	O
desk	O
malah	O
gaaada	O
respon	O

mahal	O
mending	O
apk	O
kuning	O

ramah	O

sangat	O
bantu	O

jelek	O

saran	O
aplikator	O
alias	O
developer	O
aplikasi	B-ASPECT
tekan	O
keluh	O
langgan	O
atas	O
sikap	O
tidak	O
baik	O
kemudi	O
coba	O
adakan	O
program	O
tenggang	O
rasa	O
kemudi	O
cara	O
wajib	O
kemudi	O
laku	O
order	O
baharu	O
aplikasi	B-ASPECT
masing	O
masing	O
kemudi	O
rasa	O
bagaimana	O
ada	O
posisi	O
langgan	O
salam	O
ceria	O

sangat	O
baik	O
sangat	O
puas	O
pesan	O
sini	O
makan	O

ramah	O

tau	O
aja	O
kan	O

bad	O

for	O
victory	O

aplikasi	B-ASPECT
sampah	O

ngelag	O
ngelag	O
lama	O
banget	O

jelek	O

jelek	O

kerja	O
lu	O
ketat	O
boss	O
jan	O
maen	O
enak	O
aja	O
lu	O
liat	O
lapang	O
banyak	O
plenger	O
driver	B-ASPECT
lu	O
sok	O
iye	O

buruk	O

tarif	O
mahal	O
mahal	O

bad	O

entahla	O
jelek	O
aja	O
mnding	O
gojek	B-ORG
maxim	B-ORG

apk	O
tolol	O

aplikasi	B-ASPECT
jelek	O
banget	O

sllu	O
kokk	O

apk	O
lot	O
respon	O

aplikasi	B-ASPECT
buruk	O

apk	O
singapure	O
lol	O
sell	O
singapure	O
apk	O
busuk	O

jelek	O

pusat	O
bantu	O
lamaa	O
jadi	O
kalau	O
buat	O
hubungin	O
masalah	O
driver	B-ASPECT
mesan	O
layan	B-ASPECT
lamaa	O
saran	O
buat	O
chat	O
toko	O
tau	O
toko	O
buka	O
tutup	O
makin	O
sini	O
nyari	O
dapet	O
driver	B-ASPECT
jadi	O
lama	O
banget	O
susah	O
banget	O
jam	O
nunggu	O
proses	O
cancel	O
nunggu	O
lama	O
ribet	O
saran	O
aja	O
kalau	O
potong	O
aplikasi	B-ASPECT
driver	B-ASPECT
jangan	O
terlalu	O
banyak	O
biar	O
driver	B-ASPECT
milih	O
milih	O
sering	O
nge	O
cancel	O
pesan	O
jadi	O
beli	O
customer	O
rugi	O

apasiii	O
lama	O
nganter	O
makan	O

buruk	O
sekali	O
layan	B-ASPECT
grab	B-ORG

produk	O
singapur	O
sell	O
singapura	O

makan	O
malah	O
nyasar	O
komplek	O
belah	O

mudah	O
jalan	O

aplikasi	B-ASPECT
eror	O
butuh	O
ruang	O
simpan	O
besar	O
banyak	O
iklan	O
muncul	O

layan	B-ASPECT
buruk	O
sopir	O
selalu	O
main	O
handphone	O
nyetir	O
bahaya	O
tumpang	O
kecewa	O
langgan	O

cuma	O
banyak	O
iklan	O
aja	O

aplikasi	B-ASPECT
jelek	O

huuu	O

sangatt	O
buruk	O
aplikasi	B-ASPECT
grab	B-ORG
jelek	O
bngett	O

lot	O

kadang	O
apk	O
ngebug	O

buruk	O

iya	O

no	O
rekomen	O

jelekkkk	O

gasuka	O

lebih	O
murah	O
maxim	B-ORG
mas	O

driver	B-ASPECT
tidak	O
ramah	O
aplikasi	B-ASPECT
sering	O
bug	O

sangat	O
baik	O

mesen	O
makan	O
nunggu	O
jam	O
tidak	O
datang	O
datang	O
terus	O
tiba	O
tiba	O
tanya	O
kasih	O
rating	O
aplikasi	B-ASPECT
padahal	O
makan	O
aja	O
tidak	O
pernah	O
datang	O
udah	O
kasih	O
foto	O
rumah	O
rt	O
rw	O
sama	O
lokasi	O
malah	O
kayak	O
gitu	O

gaada	O
free	O

buruk	O
semuaaa	O
pindahh	O
gojek	B-ORG

aplikasi	B-ASPECT
baru	O
buka	O
langsung	O
muncul	O
posisi	O
hadeh	O
buat	O
badmood	O
kan	O
pas	O
udah	O
sen	O
grabnya	O
baru	O
nentuin	O
lokasi	O

baik	O

seller	O
singapore	O
dukung	O
aplikasi	B-ASPECT
lokal	O

mahal	O
nyata	O
singapore	O
kirain	O
indonesia	O
mending	O
gojek	B-ORG
murah	O
percaya	O

sel	O
sel	O
udah	O
ku	O
bilang	O

aplikasi	B-ASPECT
singapur	O
sellsingapur	O

jelek	O

kurang	O
profesional	O

aplikasi	B-ASPECT
suka	O
eror	O

puas	O
banget	O

anjirr	O
aplikasi	B-ASPECT
lelet	O
banget	O
sial	O

aplikasi	B-ASPECT
apa	O
jelek	O
gin	O
sistem	O

bantu	O

aplikasi	B-ASPECT
jelek	O
susah	O
pakai	O
banyak	O
iklan	O
tidak	O
jelas	O
sering	O
nge	O
leg	O

satonara	O
grab	B-ORG
balik	O
kampung	O
sana	O

diskon	O
sama	O
aja	O
tetep	O
buat	O
mahal	O
banyak	O
iklan	O
ganggu	O
aktivitas	O

aplikasi	B-ASPECT
tidak	O
sering	O
bug	O

good	O
job	O

sangat	O
mahal	O

sangat	O
tidak	O
wort	O
it	O
punya	O
singapore	O

buruk	O

sulit	O
buka	O
app	O

jelek	O

dikit	O
muncul	O
iklan	O

jelek	O

lot	O
buruk	O

jelek	O

pernah	O
download	O
aplikasi	O
grab	B-ORG
nyata	O
mahal	O
bangett	O
biaya	O
jadi	O
gw	O
uninstall	O
pokokny	O
nih	O
aplikasi	O
jelek	O
trs	O
layan	B-ASPECT
jelek	O
jugaa	O
mangkanya	O
gw	O
alih	O
gojek	B-ORG

lot	O

apknya	O
jelek	O
layan	B-ASPECT
kurang	O

sell	O
in	O
singapura	O

oke	O

lama	O
kali	O
sana	O
orang	O
pesan	O
ayam	O
sampe	O
ngantuk	O

cuih	O
singapura	O

perilaku	O
baik	O
ramah	O

sangat	O
nyaman	O
driver	B-ASPECT
sangat	O
sopan	O

puas	O
banget	O
pake	O
apk	O
nyari	O
driver	B-ASPECT
cpt	O
banget	O
tidak	O
kaya	O
belah	O

nice	O
good	O

biar	O
bintang	O
bicara	O

bad	O

jelek	O
buat	O
singapur	O
buat	O
lemah	O
rupiah	O

bantu	O
sekaliii	O

bagus	O
gojek	B-ORG

sangat	O
baik	O

nelek	O
bngttt	O
jujur	O
apk	O
tidak	O

aplikasi	B-ASPECT
sangat	O
buruk	O
tidak	O
batal	O
pesan	O

grab	B-ORG
tepat	O
waktu	O
jalan	O
ayoo	O
pilih	O
grab	B-ORG
jalan	O
semua	O

susah	O
nyari	O
driver	B-ASPECT
wkwkw	O

mending	O
gojek	B-ORG
timbang	O
grab	B-ORG

sang	O
at	O
puas	O

pelayananya	O
jelek	O

baguss	O
cuma	O
kadang	O
lot	O
dikit	O

daerah	O
kota	O
bengkulu	O
etika	O
kendara	O
grab	O
beri	O
latih	O
biar	O
tidak	O
ganggu	O
kendara	O
khusus	O
ny	O
grab	B-ORG
motor	O

sulit	O
jelas	O

very	O
bad	O
experience	O
not	O
recommended	O

good	O

great	O

tidak	O
aliansi	O
patuh	O
indonesia	O

jarang	O
banget	O
diskon	O

lama	O
tidak	O
pakai	O
umum	O
bagus	O
navigasi	O
baca	O
layar	O
tunanetra	O
lot	O
sekali	O
mohon	O
perhati	O
navigasi	O
jalan	O
lancar	O
guna	O
grab	B-ORG
baik	O
hambat	O

apk	O
bikin	O
singapura	O

lama	O
banget	O

grab	B-ORG
sekarang	O
tidak	O
kek	O
dlu	O
sungguh	O
kecewa	O
jarang	O
banget	O
diskon	O
mahal	O
semua	O
kek	O
mau	O
rampok	O
orang	O
ja	O
tidak	O
ngotak	O
kerja	O
aj	O
bulan	O
gaji	O
cmn	O
juta	O
ad	O
d	O
bawah	O
pkir	O
kalau	O
punya	O
otak	O
mahal	O
semua	O
apa	O
lg	O
pesan	O
grab	B-ORG
tidak	O
ad	O
diskon	O
rmh	O
k	O
psr	O
cmn	O
menit	O
harga	B-ASPECT
k	O
kdng	O
k	O
suka	O
ngeleg	O
tidak	O
jelas	O

sheshhh	O

sell	O
singapore	O

banyak	O
bug	O
lueh	O
penah	O
gojek	B-ORG

bagus	O

sukaaa	O
bangettt	O
grabfood	B-PROD
bnyak	O
promonyaaa	O
baik	O
si	O
grab	O
ini	O

makin	O
baik	O
layan	B-ASPECT
driver	B-ASPECT
transportasi	O
nyaman	O

banyak	O
iklan	O

baik	O

kecewa	O
hedeh	O

sangat	O
bagus	O

umum	O
aplikasi	B-ASPECT
grab	B-ORG
sangat	O
bantu	O
sekali	O
terimakasih	O
banyak	O
sedikit	O
masuk	O
beri	O
himbauan	O
driver	B-ASPECT
maupun	O
personality	O
kerja	O
tidak	O
banyak	O
keluh	O
konsumen	O
karna	O
beberapa	O
kali	O
dapat	O
driver	B-ASPECT
personality	O

bagus	O
hemat	O
tepat	O
waktu	O

sangat	O
buruk	O
tidak	O
bantu	O

lot	O

kok	O
aplikasi	B-ASPECT
grab	B-ORG
sering	O
leg	O
sama	O
tidak	O
batalin	O
dah	O
pesan	O

cukup	O
baik	O

very	O
bad	O
sorry	O

mantap	O

jelek	O
buruk	O
sangat	O
tidak	O
rekomendasi	O
atas	O
layan	B-ASPECT
sangat	O
tidak	O
nyaman	O

sangat	O
bantu	O

no	O
recommend	O

driver	B-ASPECT
ngeskip	O
masa	O
tidak	O
skip	O
driver	B-ASPECT
kalau	O
driver	B-ASPECT
problematic	O

baik	O
ramah	O

jelek	O

iklan	O
makin	O
hari	O
makin	O
masif	O
aja	O

makin	O
baik	O
laagi	O
baik	O

atribut	O
driver	B-ASPECT
tidak	O
lengkap	O
rusak	O

jalan	O
lebih	O
nyaman	O

jangan	O
pakai	O
apk	O

driver	B-ASPECT
sopan	O
ramah	O

lot	O

gasuka	O
jelek	O

customer	O
guna	O
setia	O
grab	B-ORG
tau	O
kalian	O
ken	O
layan	O
aman	B-ASPECT
nyaman	O
dapat	O
driver	B-ASPECT
motor	O
beda	O
tidak	O
perlu	O
beri	O
ulas	O
apa	O
cari	O
makan	O
lama	O
driver	B-ASPECT
buat	O
aman	B-ASPECT
nyaman	O
beri	O
bintang	O
tidak	O
kena	O
putus	O
mitra	O

harga	B-ASPECT
diri	O
bangsa	O
kalian	O
jahat	O

bagus	O
baik	O

error	O
mulu	O
astaga	O

bad	O

ramah	O

jelek	O
banget	O
makan	O
dateng	O
lama	O
banget	O

layan	B-ASPECT
tidak	O
banget	O
antar	O
lama	O

mantap	O

gimana	O
sih	O
aplikasi	B-ASPECT
masa	O
mau	O
beli	O
aja	O
ongkirnya	O
lebih	O
mahal	O
barang	O

mohon	O
bantu	O
pihak	O
grab	B-ORG
buat	O
pilih	O
guna	O
sortir	O
tambah	O
biaya	O
masuk	O
parkir	O
lama	O
pihak	O
driver	B-ASPECT
enak	O
tambah	O
biaya	O
lebih	O
tentu	O
benar	O
masuk	O
kawasan	O
parkir	O
hnya	O
mnit	O
drop	O
kena	O
charge	O
rb	O
actual	O
vs	O
rb	O
driver	B-ASPECT
charge	O
gantung	O
lokasi	O

aplikasi	O
sangat	O
bantu	O
aktivitas	O
hari	O
hari	O
navigasi	O
mudah	O
pilih	O
layan	B-ASPECT
lengkap	O
mulai	O
transportasi	O
pesan	O
makan	O
hingga	O
kirim	O
barang	O
sering	O
banyak	O
promo	O
tarik	O
buat	O
hemat	O
sangat	O
rekomendasi	O

lama	O
aplikasi	B-ASPECT
grab	B-ORG
macam	O
tak	O
kompeten	O
tengah	O
buru	O
dah	O
tunggu	O
lama	O
tiba	O
driver	B-ASPECT
batal	O

jelekk	O

selaku	O
driver	B-ASPECT
beri	O
masuk	O
aplikator	O
khusus	O
layan	B-ASPECT
grab	O
food	O
grabmart	O
baik	O
bayar	O
tunai	O
tiada	O
rugi	O
driver	B-ASPECT
aplikator	O
jadi	O
driverpun	O
tenang	O
jalan	O
order	O
tidak	O
takut	O
fiktip	O
karna	O
lapang	O
bnyk	O
oknum	O
langgan	O
retas	O
akun	O
driver	B-ASPECT
lalu	O
pesan	O
bagai	O
tipu	O
driver	B-ASPECT

ongkos	O
murmer	O
titik	O
antar	O
jemput	O
sesuai	O

sangat	O
bagus	O

lama	O
guna	O
grab	B-ORG
semua	O
urus	O
lancar	O

great	O

good	O

tadi	O
ubah	O
kecewa	O
makin	O
kesini	O
makin	O
tidak	O
user	O
friendly	O
makin	O
banyak	O
iklan	O
app	O
asa	O
makin	O
berat	O
banyak	O
buffer	O
banyak	O
bug	O
kalau	O
tidak	O
segera	O
baik	O
pasti	O
banyak	O
langgan	O
pindah	O

lambat	O

buruk	O

lelet	O
lola	O
gajelas	O
dikit	O
dikit	O
udpate	O
dikit	O
dikit	O
update	O
kalau	O
abis	O
update	O
bagus	O
gpp	O
ni	O
makin	O
gajelas	O

busukredupaja	O

smuanya	O
bagus	O
tpi	O
sayang	O
minus	O
cuma	O
alamat	O
susah	O
banget	O
nyari	O
alamat	O
tidak	O
muncul	O
maps	O

jelek	O

susah	O
banget	O
mau	O
hapus	O
akun	O
tidak	O
menu	O
hapus	O
akun	O
chat	O
layan	B-ASPECT
konsumen	O
dulu	O
repotttin	O

banyak	O
ngelag	O
layan	B-ASPECT
tidak	O
ramah	O

aplikasi	B-ASPECT
lot	O

tidak	O
pernah	O
diskon	O

driver	B-ASPECT
tidak	O
ramah	O
jutek	O

aplikasi	B-ASPECT
buruk	O

nunggu	O
lama	O
lama	O
eh	O
tiba	O
tiba	O
dibatalin	O

bagus	O

aplikasi	O
bagus	O
senang	O
sekali	O
kenal	O
aplikasi	B-ASPECT

tarif	O
harga	B-ASPECT
baik	O
kak	O
khusus	O
bike	O
xl	O
ingat	O
harga	B-ASPECT
bbm	O
non	O
subsidi	O
makin	O
naik	O
jadi	O
jadi	O
berat	O
sekali	O
rasa	O

so	O
lame	O

kadang	O
suka	O
susah	O
cari	O
alamat	O
sendiri	O

puas	O

antek	O
asing	O
singapore	O
taikk	O

jelek	O

msak	O
tidak	O
promo	O

kecewa	O

sangat	O
buruk	O
layan	B-ASPECT
hapus	O
ajah	O
apk	O

balas	O
dri	O
warga	O

apk	O
gimana	O
si	O
ngebug	O
mulu	O
kok	O
ngestuck	O
logo	O
terus	O
yaa	O
mana	O
lama	O
banget	O
tidak	O
x	O
x	O
loh	O

sangat	O
puas	O

terimakasih	O
orang	O
baik	O
suport	O
moga	O
sehat	O
slalu	O
bnyk	O
rejeki	O

apk	O
sampah	O

sangat	O
sangat	O
nyaman	O
bantu	O

sippp	O

aplikasi	B-ASPECT
mudah	O
guna	O
buat	O
awal	O
pakai	O

kurang	O
tepat	O

layan	B-ASPECT
buruk	O
banget	O
tidak	O
pesan	O
grab	B-ORG
saldo	O
tiba	O
tiba	O
potong	O
saldo	O
bank	O

bagus	O

gw	O
nnton	O
dracin	O
muncul	O
mulu	O
iklan	O
ny	O

lov	O
u	O
grab	B-ORG
gapernah	O
ngecewain	O
always	O
gacor	O
tidak	O
kayak	O
apk	O
belah	O
adab	O
ytta	O

buruk	O
banget	O
makan	O
sering	O
tidak	O
sesuai	O
pesan	O
aja	O
kurang	O
nunggu	O
driver	O
jam	O
cancel	O
susah	O
nunggu	O
buang	O
waktu	O

layan	B-ASPECT
sangat	O
baik	O
tahan	O

baru	O
kali	O
dapet	O
diskon	O

sangat	O
bantu	O
apa	O

kemudi	O
ramah	O

top	O
up	O
ovo	O
lgsg	O
potong	O
saldo	O
tidak	O
pernah	O
selalu	O
genap	O

mantap	O

makin	O
banyak	O
tingkah	O
ngambil	O
persen	O
banyak	O
msh	O
jual	O
waktu	O
order	O
tambah	O
sekarang	O
driver	B-ASPECT
sering	O
ngeluh	O
dptnya	O
dikit	O
ngemis	O
minta	O
tips	O
ikhlas	O
parah	O

mantap	O

good	O

grab	B-ORG
taxi	O
bagus	O
bantu	O
butuh	O

good	O

the	O
app	O
and	O
drivers	O
are	O
great	O
but	O
the	O
built	O
in	O
maps	O
are	O
very	O
frustrating	O
the	O
location	O
pins	O
are	O
often	O
inaccurate	O
and	O
completely	O
off	O
compared	O
to	O
google	O
maps	O
i	O
always	O
have	O
to	O
manually	O
adjust	O
the	O
pin	O
every	O
single	O
time	O
so	O
the	O
driver	O
doesn	O
t	O
get	O
lost	O
please	O
fix	O
the	O
map	O
accuracy	O
and	O
location	O
search	O
engine	O

driver	B-ASPECT
ramah	O

grab	B-ORG
tidak	O
kecewa	O
customer	O

kaloo	O
bunda	O
males	O
jemput	O
akuu	O
pkee	O
ini	O
beli	O
makan	O
kalau	O
males	O
ketempatny	O
langsung	O
aku	O
pke	O
ini	O
semuanyaa	O
jdii	O
lebih	O
praktis	O
kalau	O
pke	O
grab	B-ORG

baik	O

bagus	O

layan	B-ASPECT
luar	O
biasa	O
sangat	O
muas	O

palu	O
ad	O
driver	B-ASPECT
minta	O
uang	O
lebih	O
dpt	O
fasilitas	O
ac	O
niat	O
mau	O
ngasi	O
tip	O
tpi	O
jdinya	O
ngasih	O
bintang	O

cukup	O
muas	O
tepay	O
wai	O

good	O

ganti	O
nama	O
profil	O
pindahin	O
ovo	O
cash	O
dulu	O
ribet	O
aman	O
customer	O
tingkat	O
sekarang	O
tidak	O
kasih	O
bintang	O
lebih	O
minggu	O
customer	O
jemput	O
depan	O
rumah	O
jadi	O
takut	O
beri	O
bintang	O
driver	B-ASPECT
langgar	O
atur	O
lalu	O
lintas	O
minggu	O
driver	B-ASPECT
mungkin	O
ingat	O
siapa	O
customernya	O

sangat	O
bagus	O

selalu	O

aplikasi	B-ASPECT
andal	O
hari	O
berangkat	O
kerja	O
driver	B-ASPECT
grabbike	B-PROD
grabcar	B-PROD
ramah	O
sopan	O
kendara	O
bersih	O
fitur	O
grabfood	B-PROD
juara	O
kalau	O
mager	O
masak	O
pilih	O
restonya	O
lengkap	O
makan	O
selalu	O
ada	O
hangat	O
driver	B-ASPECT
gerak	O
cepat	O
sukses	O
terus	O
grab	B-ORG

telat	O
datang	O
gara	O
driver	B-ASPECT
lama	O
jemput	O
pertama	O
driver	B-ASPECT
tidak	O
gerak	O
lokasi	O
cancel	O
dapet	O
driver	B-ASPECT
tiba	O
lokasi	O
makin	O
jauh	O
titik	O
jemput	O
bukan	O
sekali	O
kali	O
nuggu	O
driver	B-ASPECT
lama	O

mudah	O
beoergian	O
murah	O

alhamdulillah	O

sangat	O
cocok	O

banget	O

mantap	O

aplikasi	B-ASPECT
sangat	O
bagus	O
tarik	O

slama	O
kalau	O
pesan	O
bagus	O
aja	O
skrng	O
pesan	O
tiba	O
d	O
cancel	O
driver	B-ASPECT
order	O
resto	O
d	O
ambil	O
tiba	O
ganti	O
driver	B-ASPECT
posisi	O
pesan	O
tida	O
karna	O
d	O
ambil	O
driver	B-ASPECT
pertama	O
pesan	O
tidak	O
smpe	O
ka	O
mau	O
d	O
batal	O
tidak	O
skrg	O
jadi	O
banyak	O
driver	B-ASPECT
nakal	O

sangat	O
baik	O

baik	O
ramah	O

sangat	O
muas	O

murah	O
cepat	O
banget	O

sangat	O
bantu	O

grab	B-ORG
offers	O
a	O
very	O
convenient	O
and	O
dependable	O
service	O
whether	O
i	O
need	O
transportation	O
food	O
delivery	O
or	O
other	O
services	O
the	O
app	O
is	O
easy	O
to	O
use	O
and	O
efficient	O
the	O
booking	O
process	O
is	O
smooth	O
and	O
the	O
drivers	O
are	O
generally	O
professional	O
and	O
helpful	O

aplikasi	B-ASPECT
amanah	O
antar	O
kurir	O
ramah	O

terimakasih	O
grab	B-ORG
sangat	O
bantu	O

kece	O

terimakasih	O
sejahtera	O

puas	O
banget	O

mantap	O

tepat	O
waktu	O

hari	O
malang	O
alami	O
beberapa	O
rugi	O
bayar	O
grab	B-ORG
x	O
gopay	O
kunci	O
karna	O
apa	O
apk	O
ngebug	O

driver	B-ASPECT
mobil	O
tidak	O
ramah	O
maksa	O
orang	O
suru	O
bayar	O
pke	O
ovo	O
pas	O
macet	O
malah	O
marah	O
marah	O
tidak	O
jelas	O
sampe	O
bilang	O
orang	O
sini	O
mah	O
pakenya	O
cash	O
mulu	O
tidak	O
mau	O
pke	O
ovo	O
buat	O
sakit	O
hati	O
pas	O
marah	O
marah	O
karna	O
macet	O
situ	O
ibu	O
adik	O
bawa	O
anak	O
sakit	O
mau	O
klinik	O
kalau	O
tidak	O
niat	O
kerja	O
tidak	O
usah	O
kerja	O
kasi	O
ibu	O
digituin	O
rasa	O
tidak	O
terima	O
ingat	O
kerja	O
jaga	O
omong	O

baik	O

bagus	O

bagus	O

senang	O

trims	O

sangat	O
bantu	O

mantap	O

app	O
sering	O
error	O
kalau	O
pakai	O
bayar	O
qris	O
jadi	O
sering	O
bayar	O
kali	O
uang	O
komplain	O
pusat	O
bantu	O
kembali	O

driver	B-ASPECT
bkin	O
badmood	O
parah	O

rasa	O
bagus	O
moga	O
sukses	O

baik	O

baik	O

baik	O
ramah	O

selalu	O
logout	O

baik	O
ramah	O

sangat	O
bantu	O

kecewa	O
banget	O
sma	O
pihak	O
grab	B-ORG

sinyal	O
hilang	O
hilang	O
terus	O
padahal	O
buka	O
yt	O
p	O

maapnya	O
kalau	O
bikin	O
gogle	O
map	O
pakai	O
pilih	O
satelit	O
biar	O
depa	O
lebih	O
mudah	O
tentu	O
lokasi	O
tuju	O

maaf	O
belum	O
sekarang	O
fitur	O
verifikasi	O
wajah	O
min	O
soal	O
baru	O
pertama	O
kali	O
donwdod	O
sih	O

abis	O
update	O
malah	O
tidak	O
mau	O
buka	O
sama	O
sekali	O

driver	B-ASPECT
ramah	O
sopan	O
santun	O
sabar	O

baik	O
bagus	O

apk	O
bagus	O
aman	B-ASPECT
mengalamai	O
baru	O
jadi	O
bayar	O
qr	O
scan	O
hasil	O
aplikasi	B-ASPECT
driver	B-ASPECT
belum	O
selesai	O
minta	O
kode	O
qr	O
karena	O
takut	O
error	O
jadi	O
bayar	O
cash	O
mohon	O
d	O
tindak	O
lanjut	O
terima	O
kaasih	O

mantap	O

jelek	O
banget	O
layan	B-ASPECT
kurang	O
sering	O
bug	O
pdhl	O
pake	O
qris	O
biar	O
sat	O
set	O
eh	O
malah	O
bayar	O
x	O
tidak	O
rekomen	O

keren	O

layan	B-ASPECT
mantap	O

susah	O
banget	O
downloadnya	O
tanya	O
tele	O
susah	O
ngepasinnya	O
wkwkwk	O

bayar	O
qr	O
oke	O
kok	O
aplikasi	B-ASPECT
malah	O
tidak	O
masuk	O
kasihan	O
abang	O
udah	O
kasih	O
bukti	O
jadi	O
bayar	O
double	O
yah	O
grab	B-ORG
performa	O
aplikasi	B-ASPECT
malah	O
makin	O
jelek	O

pakai	O
metode	O
bayar	O
qris	O
hp	O
customer	O
uda	O
hasil	O
bayar	O
hp	O
kemudi	O
tidak	O
hasil	O
dong	O
tindakk	O
kasiann	O
mud	O
jadi	O
jegat	O
lama	O
sama	O
kemudi	O
kalau	O
emang	O
qris	O
blm	O
sepenuh	O
gausah	O
adain	O
qris	O
uda	O
gitu	O
pusat	O
bantu	O
ai	O
gaada	O
pusat	O
bantu	O
jawab	O
lalu	O
karyawan	O
gmanasi	O
grabb	O

antar	O
lama	O
banget	O
udah	O
tunggu	O
